timestamp,ping,download,upload
1616610204630.783,38.16,23.81,7.54
1616610325422.53,41.41,21.96,6.17
1616610445366.564,41.14,25.06,6.78
1616610574448.426,47.1,18.87,4.42
1616610685222.918,37.11,24.26,6.21
1616610804978.27,42.14,24.3,8.44
1616610924427.693,41.63,19.93,7.39
1616611046555.412,45.84,23.31,9.07
1616611166007.84,42.05,23.98,8.0
1616611285429.453,37.87,22.28,8.63
1616611407143.81,40.22,22.82,9.02
1616611524428.074,38.72,22.9,9.34
1616611644417.457,41.37,21.57,9.42
1616611766396.636,42.8,22.55,8.27
1616611890378.615,40.39,18.12,4.55
1616612005212.123,38.94,22.28,8.39
1616612135213.973,57.25,11.2,4.9
1616612248769.997,43.54,24.37,6.4
1616612369950.381,41.45,22.37,5.41
1616612493464.584,41.56,22.7,4.56
1616612606119.576,40.65,21.54,8.06
1616612725252.519,40.04,22.01,8.57
1616612844779.82,40.22,23.41,9.28
1616612964495.779,44.66,21.22,9.13
1616613092226.055,46.34,10.95,2.47
1616613204793.611,37.92,18.48,8.98
1616613324530.003,48.18,21.41,8.85
1616613446182.148,38.23,22.34,7.18
1616613564750.038,53.9,20.74,7.16
1616613684163.174,46.94,22.82,8.74
1616613804632.438,49.07,26.57,8.22
1616613925497.165,37.18,22.54,8.26
1616614047413.872,40.67,22.29,6.35
1616614166926.498,46.19,16.55,7.84
1616614285082.56,38.27,24.08,8.65
1616614404902.347,46.66,21.07,6.29
1616614524225.823,46.99,23.13,8.79
1616614648166.299,36.46,16.39,8.08
1616614764673.344,42.45,22.11,9.38
1616614885164.783,38.59,24.32,8.29
1616615004174.373,38.73,21.67,9.32
1616615124248.945,35.61,22.26,9.3
1616615244452.593,39.23,24.45,8.59
1616615364312.148,41.06,21.46,8.89
1616615484411.574,35.26,21.97,8.25
1616615604938.925,58.59,22.41,7.7
1616615723830.467,48.86,22.39,7.9
1616615854078.581,49.62,13.28,5.29
1616615966637.476,37.48,20.47,8.65
1616616083563.111,39.31,21.74,9.05
1616616203997.978,40.94,22.75,6.74
1616616323788.07,48.44,19.54,6.41
1616616445273.735,52.71,21.16,7.12
1616616572650.858,38.89,21.38,4.78
1616616684494.646,49.33,22.24,5.99
1616616806210.446,47.7,22.01,8.13
1616616928144.997,32.51,23.06,6.11
1616617044895.417,32.46,21.83,7.46
1616617163571.1,46.92,21.04,6.39
1616617283754.329,38.65,20.01,8.34
1616617404664.366,53.91,9.8,7.66
1616617526028.77,50.49,11.74,5.71
1616617643523.882,40.41,22.07,8.93
1616617766802.517,47.64,11.09,7.49
1616617884439.505,45.97,21.76,8.75
1616618005621.027,51.39,21.78,5.47
1616618125183.0,45.07,13.19,7.0
1616618244091.223,48.13,21.26,7.36
1616618373283.561,45.49,7.29,3.73
1616618483605.848,33.7,17.39,8.48
1616618603562.709,36.37,22.06,8.48
1616618725218.048,35.31,20.17,7.57
1616618843596.877,46.72,20.39,7.12
1616618964649.893,36.84,22.22,7.42
1616619083385.228,45.39,19.71,8.85
1616619203861.454,35.12,24.0,8.79
1616619324132.921,51.61,18.49,7.28
1616619443950.937,37.27,22.61,8.64
1616619565546.434,46.83,23.01,5.54
1616619690342.736,37.57,24.82,4.97
1616619811595.995,40.25,20.56,5.09
1616619925420.397,41.93,23.93,7.79
1616620043486.91,40.01,18.04,8.46
1616620163286.12,40.43,23.55,9.18
1616620296365.478,38.32,19.94,4.43
1616620403756.948,33.91,22.82,8.23
1616620523713.784,50.15,21.24,6.59
1616620643980.426,47.26,23.45,8.59
1616620763519.264,36.82,22.17,8.14
1616620883609.839,48.97,23.04,8.42
1616621004378.711,37.7,23.76,7.85
1616621124506.76,46.62,21.81,6.82
1616621247388.898,50.5,24.7,7.11
1616621365155.584,43.35,22.11,7.7
1616621484240.491,36.07,22.83,8.18
1616621611791.965,33.33,22.11,4.51
1616621727175.515,52.51,20.9,7.16
1616621844585.455,49.55,22.44,6.32
1616621963870.422,51.26,23.33,8.54
1616622083383.38,37.7,23.52,8.31
1616622204775.401,36.91,23.11,7.7
1616622324047.529,38.39,24.14,7.68
1616622445068.439,41.1,20.43,9.62
1616622564397.072,50.41,22.33,7.72
1616622684068.462,36.37,22.89,8.21
1616622803839.671,39.43,23.08,9.17
1616622924950.856,53.4,22.35,7.23
1616623043499.272,43.42,23.1,9.57
1616623163765.227,36.96,19.22,9.21
1616623284690.776,47.72,22.6,6.96
1616623403723.588,37.22,21.48,7.16
1616623523627.676,38.19,23.96,9.71
1616623647199.627,35.2,23.6,6.76
1616623763870.64,37.84,20.01,8.03
1616623885471.742,42.99,23.0,8.35
1616624004109.497,37.97,23.08,9.04
1616624123438.045,38.73,26.02,9.41
1616624243967.509,53.87,23.37,8.98
1616624363804.55,44.54,23.22,8.27
1616624494973.088,37.22,16.37,6.02
1616624604425.663,39.13,21.64,8.36
1616624731617.052,37.88,20.31,5.98
1616624843772.696,36.84,22.47,7.86
1616624967382.503,37.06,21.52,5.49
1616625083642.445,34.85,22.8,9.22
1616625204056.142,35.74,23.98,7.87
1616625325107.213,32.71,24.44,7.52
1616625443555.019,35.87,22.86,9.15
1616625563426.347,39.64,24.29,9.57
1616625683542.937,37.16,22.23,8.9
1616625806168.119,33.49,24.05,8.44
1616625923531.908,35.42,21.52,8.8
1616626045519.285,37.14,23.52,6.5
1616626163624.989,38.81,22.98,8.95
1616626283823.203,37.78,22.34,8.72
1616626404352.603,32.14,22.21,8.38
1616626524283.207,34.09,23.89,8.22
1616626643766.656,33.06,23.32,9.1
1616626763545.184,31.57,22.39,9.48
1616626883830.122,35.27,23.33,9.51
1616627003729.174,36.15,25.1,9.35
1616627125288.408,55.48,21.02,8.77
1616627243934.84,28.82,24.16,7.89
1616627363933.605,32.45,20.47,8.9
1616627483787.214,36.92,21.53,8.38
1616627603945.838,35.27,23.29,8.0
1616627725356.845,31.91,24.05,7.67
1616627844801.181,32.49,23.32,8.21
1616627964640.095,37.62,23.5,7.54
1616628086365.222,34.12,20.89,7.24
1616628204200.951,35.8,23.57,8.77
1616628324199.304,36.0,23.51,8.0
1616628443822.84,43.7,22.69,8.68
1616628569412.244,37.63,22.5,5.28
1616628684577.831,36.7,24.23,8.79
1616628805533.073,32.55,21.46,7.01
1616628923881.208,31.9,20.06,9.21
1616629044100.777,37.62,23.88,8.86
1616629163822.485,40.99,21.6,8.5
1616629287276.672,34.57,24.28,6.35
1616629403633.484,33.25,24.28,9.35
1616629524756.731,30.56,25.17,8.38
1616629644350.086,33.87,23.16,8.43
1616629763938.338,30.71,23.37,8.91
1616629884329.801,32.11,26.53,8.43
1616630004655.614,35.95,21.69,7.17
1616630123972.079,38.01,22.09,8.79
1616630244200.221,34.37,22.97,8.97
1616630366533.526,41.13,23.81,9.25
1616630483893.486,33.49,3.09,9.38
1616630604296.707,37.77,22.75,9.29
1616630724030.446,35.64,24.83,8.58
1616630844370.982,33.97,23.19,9.45
1616630963755.273,32.81,22.58,8.22
1616631089059.523,37.55,20.66,9.09
1616631203707.41,34.05,22.31,9.54
1616631323660.105,30.74,24.41,9.06
1616631444017.109,34.1,23.66,9.24
1616631564363.328,35.29,22.04,9.26
1616631686804.5,35.65,25.21,8.24
1616631807750.306,33.7,25.07,6.86
1616631924452.063,36.29,24.74,8.79
1616632044352.115,33.36,23.62,8.53
1616632168976.136,35.18,25.77,6.25
1616632284720.331,33.41,24.85,8.5
1616632404054.713,33.13,23.92,9.12
1616632524590.23,37.56,25.51,9.07
1616632645830.171,33.11,19.9,9.62
1616632765748.226,35.79,21.64,9.69
1616632883743.891,34.35,25.45,9.35
1616633004668.746,35.81,24.82,9.01
1616633124221.234,35.14,21.5,9.53
1616633244406.309,36.1,23.01,8.72
1616633368555.787,35.16,23.0,6.06
1616633484144.788,35.88,23.99,8.7
1616633603976.853,38.09,27.87,6.33
1616633724193.191,37.23,21.05,8.84
1616633844025.089,35.21,24.62,9.67
1616633967500.753,33.92,17.85,9.19
1616634084260.187,38.73,24.45,9.33
1616634204421.871,37.16,24.0,8.62
1616634324438.683,34.95,24.55,9.56
1616634444014.745,34.34,24.48,9.09
1616634564385.617,36.96,25.13,7.89
1616634683926.415,36.98,25.71,9.13
1616634804653.117,37.89,23.72,8.93
1616634923937.774,35.94,23.03,8.53
1616635045202.677,38.4,21.59,8.79
1616635164960.142,39.09,24.65,8.2
1616635283990.996,34.03,24.62,9.55
1616635404705.242,36.55,22.86,8.29
1616635522956.543,34.06,24.3,8.94
1616635643229.045,47.25,25.4,8.61
1616635769576.803,34.86,19.32,6.96
1616635882962.011,36.47,24.9,9.71
1616636003419.128,43.4,26.41,7.77
1616636128541.18,38.53,23.86,5.32
1616636247195.589,40.0,25.27,6.32
1616636363874.706,40.07,24.99,8.19
1616636483317.589,35.36,22.56,5.91
1616636603240.661,38.04,24.42,5.38
1616636726784.198,33.76,24.21,4.85
1616636842959.772,34.8,22.37,9.76
1616636964038.385,35.68,25.61,8.57
1616637083223.178,34.87,24.13,8.85
1616637204623.135,39.97,21.16,8.33
1616637323523.614,36.84,25.67,9.19
1616637443013.377,39.16,25.73,9.38
1616637563299.134,34.11,24.59,8.81
1616637683445.662,35.58,26.78,8.79
1616637808191.396,37.53,26.45,6.45
1616637923170.499,33.13,26.28,9.49
1616638043472.269,31.29,26.79,5.72
1616638168159.576,37.01,23.69,6.1
1616638283441.022,46.08,24.17,9.3
1616638403157.327,35.51,22.06,9.14
1616638530470.878,33.58,22.49,6.12
1616638643629.235,35.32,24.27,8.77
1616638764194.174,39.41,25.07,8.38
1616638884022.042,38.83,26.65,9.25
1616639004389.3,38.66,24.76,8.15
1616639123662.936,34.63,26.56,9.12
1616639243689.884,36.79,23.26,8.22
1616639363725.302,34.1,24.67,8.8
1616639483052.032,34.94,22.52,9.35
1616639603991.11,38.67,25.84,7.56
1616639723193.82,35.54,24.88,9.33
1616639843099.901,34.82,25.02,9.05
1616639963951.674,33.46,25.81,8.86
1616640085919.363,33.7,24.91,7.3
1616640203399.915,36.72,23.31,9.15
1616640324628.533,34.84,24.24,8.13
1616640443855.023,35.5,24.82,8.86
1616640564052.194,35.27,23.21,8.55
1616640684379.888,34.31,26.08,6.47
1616640805119.863,33.36,23.09,7.31
1616640923311.448,35.13,24.45,9.03
1616641046182.394,38.65,28.19,7.54
1616641168962.631,35.59,24.52,6.26
1616641283967.641,36.76,25.34,8.63
1616641408962.249,37.8,19.22,7.18
1616641523858.274,36.3,24.48,8.93
1616641644019.393,35.6,23.73,8.82
1616641763880.763,37.22,22.96,9.15
1616641883434.019,36.06,24.07,8.89
1616642003479.623,37.6,25.84,9.47
1616642126342.111,39.82,21.53,9.56
1616642243845.87,34.71,25.62,8.92
1616642363257.717,36.51,23.25,9.06
1616642483360.602,41.36,22.66,9.21
1616642604619.635,31.61,23.46,8.98
1616642724566.465,35.8,24.37,7.56
1616642843446.55,41.3,23.9,8.51
1616642964488.341,39.51,23.34,8.17
1616643084969.314,42.76,25.41,8.26
1616643203507.752,35.33,24.2,9.06
1616643323291.62,39.71,24.16,8.34
1616643444640.35,37.86,25.77,8.18
1616643563465.895,34.9,25.92,8.51
1616643683598.959,34.65,23.6,8.57
1616643813033.375,36.64,25.4,5.09
1616643923346.397,41.56,25.57,9.95
1616644044137.42,51.55,24.95,8.56
1616644164712.687,46.31,23.24,8.28
1616644283724.618,35.38,26.13,8.92
1616644403749.688,53.79,25.22,8.98
1616644523677.736,40.4,24.61,8.97
1616644644016.204,49.68,23.17,8.67
1616644763802.294,50.19,25.27,9.18
1616644883731.89,47.62,25.51,8.91
1616645004695.333,52.25,23.61,8.5
1616645124427.924,54.74,24.33,8.04
1616645243614.684,48.79,23.69,8.91
1616645363841.057,51.23,21.73,8.16
1616645484668.596,36.09,24.01,9.29
1616645603702.035,47.31,23.49,6.92
1616645724981.608,39.14,18.04,8.15
1616645843578.992,39.37,24.51,8.56
1616645963996.389,48.97,23.69,8.82
1616646083489.843,34.96,23.81,9.1
1616646204052.614,49.51,25.44,8.36
1616646324050.496,48.73,23.41,8.88
1616646443982.28,45.86,20.95,9.18
1616646563781.699,39.48,25.09,8.89
1616646683839.511,51.15,23.08,9.2
1616646804153.069,49.35,24.54,8.76
1616646924219.417,34.61,21.29,8.01
1616647044046.657,50.26,24.05,9.08
1616647164271.592,51.36,23.06,9.05
1616647284440.585,47.84,23.78,8.65
1616647404174.121,48.97,23.83,8.66
1616647524200.317,49.78,25.79,8.91
1616647652194.773,35.19,13.91,8.33
1616647764533.085,57.79,23.42,8.52
1616647884026.558,52.0,25.07,9.07
1616648004159.059,47.44,23.53,8.66
1616648123587.565,35.94,24.24,9.48
1616648244075.119,50.84,25.14,9.38
1616648364016.236,49.5,24.8,8.9
1616648484259.795,45.38,24.75,8.81
1616648603945.31,46.97,25.63,9.0
1616648724180.077,52.87,22.58,9.14
1616648843927.771,48.72,22.23,8.56
1616648964542.604,61.14,26.13,8.66
1616649083971.165,49.5,23.87,8.87
1616649203578.188,33.64,24.09,8.51
1616649323897.416,45.95,24.65,9.08
1616649444808.651,47.91,23.16,7.97
1616649564422.485,52.7,23.02,8.64
1616649684038.801,50.77,22.46,9.31
1616649803938.77,50.85,26.35,8.95
1616649924460.786,51.61,24.18,8.3
1616650044026.41,54.59,21.62,9.31
1616650163838.198,41.71,23.76,9.61
1616650286765.331,57.79,24.89,9.05
1616650406856.402,55.34,19.01,9.02
1616650523974.127,50.21,22.09,9.23
1616650644910.755,53.89,25.82,8.46
1616650763933.181,39.3,24.72,9.48
1616650884648.095,54.29,21.63,9.5
1616651004186.544,47.77,22.92,9.56
1616651123938.736,32.87,25.28,9.18
1616651245026.264,37.24,23.41,8.01
1616651364273.274,46.11,24.63,9.07
1616651484123.596,35.72,23.93,8.96
1616651604321.106,36.01,21.83,9.56
1616651726668.694,34.17,21.01,8.6
1616651844200.525,51.16,22.52,8.94
1616651964145.06,47.59,26.86,9.05
1616652084534.248,38.51,22.74,8.32
1616652203886.116,39.95,24.22,8.96
1616652327726.344,37.69,23.46,5.09
1616652444575.066,47.85,24.04,8.64
1616652564086.714,49.53,24.36,9.33
1616652684918.128,33.65,20.91,8.26
1616652804529.65,36.32,24.3,9.12
1616652924303.884,53.96,23.87,8.34
1616653044630.342,50.76,21.86,9.41
1616653164797.809,54.12,24.68,8.87
1616653284347.097,53.09,22.53,8.31
1616653404613.347,54.96,23.19,9.18
1616653524380.048,48.8,23.64,8.07
1616653643963.984,38.26,22.45,8.39
1616653764496.469,49.06,24.67,8.5
1616653884533.356,48.8,25.27,8.39
1616654004367.8,49.22,25.76,8.95
1616654124744.514,49.72,24.09,8.69
1616654244514.122,49.76,25.26,8.74
1616654364549.521,50.72,22.39,9.15
1616654484228.264,46.91,23.68,9.0
1616654604608.456,51.96,24.45,8.48
1616654724257.172,36.15,19.43,9.46
1616654845421.592,36.79,23.32,8.91
1616654964393.985,35.98,24.85,9.33
1616655085446.657,35.9,23.14,7.78
1616655204150.012,40.84,25.16,9.16
1616655324014.663,38.66,23.74,3.33
1616655443183.693,34.71,23.95,9.12
1616655564763.532,35.89,23.32,7.8
1616655683068.4,32.98,25.21,9.29
1616655803386.492,36.55,22.72,8.85
1616655924175.979,39.89,24.61,7.35
1616656048385.327,31.54,21.87,5.98
1616656164326.123,40.21,25.82,8.2
1616656283129.77,39.31,20.78,6.46
1616656403954.242,38.85,24.04,5.82
1616656527414.298,37.44,21.0,7.45
1616656648369.4,39.13,23.25,6.21
1616656764014.866,34.25,23.04,8.7
1616656884546.696,33.95,24.39,8.61
1616657007677.722,37.58,24.9,5.74
1616657123829.49,46.8,18.87,8.0
1616657246165.937,37.5,22.48,8.39
1616657363450.917,32.62,23.56,9.4
1616657489046.942,43.49,19.76,5.9
1616657603369.925,32.52,23.42,8.96
1616657724200.809,34.43,23.93,8.41
1616657843965.767,38.58,22.62,8.85
1616657964566.535,36.36,23.76,8.07
1616658084694.611,35.48,21.67,9.04
1616658204367.833,38.08,21.27,7.96
1616658323286.246,34.08,23.06,8.96
1616658450464.942,38.83,24.34,6.33
1616658564222.661,35.8,24.09,8.75
1616658683769.187,35.83,22.76,8.76
1616658806471.661,32.85,20.72,7.02
1616658925269.669,38.84,23.05,8.43
1616659043527.669,32.76,24.5,9.52
1616659163262.648,32.8,24.81,8.96
1616659283252.038,40.58,21.34,9.08
1616659406538.334,53.45,20.49,5.28
1616659523685.982,35.32,21.64,9.26
1616659644415.105,36.55,24.06,5.92
1616659764011.914,36.83,14.81,6.63
1616659884632.7,35.43,24.4,6.45
1616660009345.859,41.9,24.6,2.81
1616660124628.664,32.34,23.76,5.46
1616660244612.766,38.54,27.1,5.73
1616660364926.122,38.7,25.91,4.73
1616660484325.557,46.93,25.78,7.55
1616660609536.499,36.28,15.74,7.11
1616660727340.575,34.12,18.53,6.96
1616660845923.854,40.63,18.77,6.16
1616660965945.881,44.78,23.54,5.81
1616661084358.12,34.41,23.28,4.4
1616661208776.577,35.32,23.38,2.63
1616661324047.352,36.82,22.8,4.76
1616661450366.2,42.56,14.8,5.34
1616661565061.926,42.59,23.5,4.67
1616661683973.765,33.96,26.1,8.63
1616661804544.119,35.8,23.24,7.83
1616661924352.997,49.54,23.02,4.45
1616662045450.214,37.97,20.6,4.1
1616662164019.061,42.33,25.25,4.15
1616662287478.294,38.3,22.55,2.37
1616662405598.265,38.93,24.92,3.45
1616662526408.034,36.29,25.33,3.9
1616662646449.835,40.4,21.9,4.96
1616662763614.799,37.81,24.33,5.25
1616662886716.46,40.04,22.79,2.49
1616663004343.04,44.07,22.98,3.09
1616663127528.607,35.13,24.64,4.07
1616663245851.457,40.59,17.83,6.81
1616663367830.155,36.9,18.29,8.33
1616663484634.78,45.15,25.4,7.17
1616663607506.74,42.2,23.97,6.62
1616663723825.609,38.02,25.14,8.85
1616663843875.52,36.32,23.28,7.33
1616663965470.425,39.44,23.3,7.82
1616664084173.001,41.43,26.42,8.39
1616664203586.975,36.54,25.45,9.31
1616664327898.835,51.86,21.31,3.59
1616664444447.696,36.46,23.44,8.34
1616664563911.496,41.51,23.32,6.91
1616664683798.953,37.49,25.42,8.89
1616664803740.212,39.67,24.17,9.46
1616664923725.781,40.61,24.29,9.07
1616665043585.295,35.65,24.8,8.78
1616665163725.592,39.67,25.01,8.8
1616665283760.572,33.37,23.25,9.46
1616665406369.39,30.81,24.13,8.99
1616665524258.001,42.5,19.41,9.74
1616665643796.549,36.03,23.97,9.6
1616665765167.974,38.31,24.74,5.75
1616665884300.612,32.86,25.81,6.23
1616666005013.437,37.64,22.46,6.39
1616666125235.519,44.85,22.36,4.57
1616666244349.325,37.12,26.39,5.81
1616666363992.415,39.11,26.29,9.38
1616666484383.714,37.83,24.25,7.52
1616666603697.376,39.61,23.5,8.76
1616666725239.107,41.75,21.57,9.03
1616666845433.056,37.97,22.51,8.08
1616666964364.118,33.12,23.19,7.67
1616667085400.615,34.28,21.49,8.2
1616667204602.736,33.12,23.53,8.81
1616667324294.184,41.87,23.63,7.95
1616667444527.512,39.68,24.45,8.4
1616667564203.604,36.11,23.07,8.6
1616667683945.467,35.85,23.02,7.55
1616667804197.153,41.03,22.89,8.62
1616667924310.1,43.98,23.27,9.53
1616668048115.85,40.67,24.19,5.88
1616668164320.564,35.02,23.09,8.72
1616668283797.703,33.71,22.56,9.38
1616668405002.78,37.84,23.67,7.92
1616668524548.568,43.21,22.67,7.58
1616668643693.569,36.4,24.84,7.44
1616668765018.788,42.81,21.75,6.75
1616668883774.974,38.79,23.19,9.32
1616669007309.287,36.4,25.4,4.17
1616669124156.147,40.39,20.74,7.65
1616669247496.802,35.97,25.86,3.83
1616669365848.85,39.66,20.34,4.45
1616669485055.443,37.14,24.37,8.38
1616669604945.418,37.91,20.95,9.86
1616669723937.578,40.63,25.9,9.57
1616669843994.755,41.99,21.55,9.09
1616669964338.35,40.94,24.26,8.71
1616670086309.51,33.75,21.04,6.5
1616670204525.104,35.57,24.87,7.67
1616670326784.778,38.05,14.21,7.92
1616670445075.387,37.26,21.86,8.07
1616670565406.236,41.87,19.76,7.5
1616670686351.699,83.29,9.48,8.29
1616670804538.215,38.01,17.06,8.63
1616670923879.737,38.35,15.32,8.5
1616671044948.597,42.43,20.46,9.03
1616671165413.308,41.25,21.24,8.09
1616671283896.913,37.97,23.31,9.45
1616671409037.971,35.32,18.19,6.16
1616671524710.946,36.36,22.34,8.97
1616671644029.236,40.37,20.9,9.54
1616671763878.374,37.15,24.17,9.7
1616671889303.603,42.44,19.54,6.18
1616672004347.424,36.31,20.28,8.91
1616672124522.185,36.37,25.37,9.64
1616672248015.92,44.87,22.4,7.95
1616672365278.52,34.23,22.83,8.0
1616672485479.944,40.0,21.13,9.99
1616672604579.817,33.19,24.65,8.6
1616672724315.959,35.22,22.14,8.36
1616672844092.061,40.51,24.78,9.24
1616672966662.483,43.72,20.07,9.63
1616673084044.975,39.46,21.56,9.26
1616673204135.041,42.25,24.71,9.4
1616673324085.714,38.46,24.03,8.73
1616673443930.655,37.35,24.19,9.1
1616673567352.774,36.4,19.88,9.06
1616673684870.996,41.37,24.84,7.09
1616673805540.787,32.02,23.6,6.23
1616673924107.827,33.69,25.14,7.45
1616674044543.7,37.75,22.31,8.63
1616674164238.302,44.06,23.93,7.86
1616674285119.711,36.01,23.83,7.35
1616674406441.216,41.8,17.63,7.06
1616674525171.936,34.48,24.0,6.91
1616674645294.409,35.61,19.56,7.4
1616674766434.093,34.37,14.28,8.4
1616674884637.503,33.69,24.49,7.38
1616675004305.406,41.77,23.43,7.21
1616675124771.851,36.65,21.6,7.53
1616675247675.205,35.73,24.26,7.43
1616675364366.481,34.34,22.54,7.77
1616675484726.465,36.09,22.31,8.23
1616675606397.948,46.19,23.28,7.86
1616675723803.418,34.55,21.61,6.54
1616675843164.63,33.22,25.17,8.01
1616675965831.209,37.76,23.58,6.69
1616676085323.67,34.83,23.65,7.44
1616676203743.634,36.34,25.02,8.34
1616676323486.717,34.05,24.05,7.87
1616676443811.672,41.02,23.88,8.78
1616676563997.331,36.17,23.78,9.22
1616676683222.012,39.33,23.57,9.09
1616676804720.293,50.9,24.85,8.02
1616676924037.332,37.19,21.63,8.19
1616677044209.742,33.98,23.11,8.46
1616677163769.884,36.59,23.96,8.76
1616677284374.733,36.99,25.84,5.55
1616677404084.653,48.43,25.34,4.09
1616677523601.824,34.48,24.32,5.11
1616677644006.864,35.74,22.51,7.36
1616677763697.105,32.8,23.67,8.02
1616677883181.941,39.51,24.24,8.66
1616678005063.823,39.62,24.37,6.52
1616678129056.78,39.4,26.0,5.34
1616678243250.596,33.82,25.93,7.81
1616678364201.772,35.21,25.95,6.69
1616678484044.655,34.65,24.25,8.04
1616678604951.211,33.68,23.67,6.7
1616678724629.607,41.49,24.68,5.12
1616678844025.624,35.71,27.21,4.91
1616678963949.235,36.72,27.2,8.3
1616679090656.414,39.49,24.27,5.09
1616679203867.244,34.73,24.92,7.96
1616679326248.186,42.06,21.18,7.03
1616679445058.172,32.08,25.61,3.89
1616679564683.337,36.79,20.05,7.57
1616679683630.34,38.81,26.16,6.33
1616679804131.927,40.88,25.05,9.11
1616679923607.516,41.56,23.37,8.45
1616680025686.446,0,0,0
1616680163546.543,45.83,26.03,5.35
1616680291191.449,34.97,24.77,5.15
1616680404136.162,39.5,23.73,9.35
1616680524732.43,37.16,23.76,7.27
1616680643198.215,37.76,24.44,8.75
1616680764209.211,35.94,25.25,8.76
1616680883741.047,36.18,25.06,9.06
1616681003364.303,39.97,22.18,9.32
1616681123293.366,36.46,25.51,7.06
1616681244844.26,38.77,23.12,9.67
1616681364278.53,38.79,24.21,8.65
1616681485689.972,42.04,22.37,4.31
1616681604444.233,36.5,20.76,9.06
1616681723885.104,39.2,24.19,7.49
1616681845324.18,41.65,21.54,8.64
1616681964353.277,38.78,23.41,6.65
1616682084513.905,37.83,24.09,7.14
1616682204562.18,36.75,24.06,8.87
1616682324511.604,42.16,25.15,7.96
1616682443617.268,36.2,23.81,5.12
1616682564386.46,41.13,23.37,5.84
1616682684073.396,42.0,26.86,5.64
1616682808978.177,42.53,21.32,4.59
1616682931226.766,37.52,23.16,4.96
1616683044578.114,38.35,24.96,8.48
1616683165517.813,40.84,24.09,7.34
1616683283335.62,42.44,24.91,9.27
1616683407192.266,43.1,26.54,5.79
1616683523654.422,36.46,24.97,9.48
1616683643651.361,38.63,23.87,9.32
1616683763433.168,36.32,23.61,10.02
1616683884386.956,34.35,24.24,9.03
1616684003745.623,43.74,24.28,9.05
1616684123617.075,35.56,25.61,9.25
1616684243628.766,36.34,21.96,9.6
1616684365220.763,38.48,25.11,5.31
1616684483724.379,36.69,22.1,5.74
1616684605671.001,40.45,23.98,2.89
1616684724324.159,46.68,23.13,3.38
1616684845461.408,36.24,22.98,3.99
1616684967426.775,38.47,25.45,6.32
1616685084294.79,42.55,22.41,6.4
1616685204580.601,41.65,24.75,3.25
1616685323757.93,37.41,25.97,8.89
1616685447507.945,40.76,24.42,4.07
1616685567665.237,37.0,24.3,6.3
1616685684320.464,35.01,24.41,8.61
1616685803560.657,44.26,26.75,8.9
1616685923833.172,48.77,26.47,5.37
1616686043635.541,42.17,23.92,9.07
1616686165334.507,38.74,22.27,6.88
1616686283852.634,39.08,24.2,7.45
1616686405191.219,45.53,24.35,6.59
1616686527089.128,43.23,16.21,8.28
1616686647273.548,44.65,23.89,8.7
1616686764870.71,38.3,24.32,8.42
1616686883616.597,41.0,25.49,9.16
1616687008943.155,37.65,16.69,9.43
1616687124944.279,40.94,22.81,8.99
1616687244459.57,40.5,20.58,8.98
1616687367929.064,38.71,23.77,6.87
1616687484078.688,46.77,25.57,8.82
1616687605208.815,38.87,22.66,8.34
1616687723554.227,40.93,26.68,8.81
1616687843632.312,43.45,25.01,8.38
1616687964063.731,44.2,24.8,8.63
1616688086989.939,45.95,22.31,8.41
1616688203738.967,42.44,24.97,9.3
1616688324348.421,38.05,22.21,8.9
1616688443965.287,41.7,24.88,9.41
1616688564975.943,35.46,25.39,8.98
1616688683919.03,44.64,24.39,8.79
1616688803558.7,37.79,20.13,9.9
1616688924850.02,43.66,23.76,9.49
1616689045439.747,42.46,25.1,8.67
1616689164171.781,34.0,22.57,9.27
1616689283998.946,40.54,24.53,8.75
1616689404024.681,43.61,25.0,9.33
1616689524678.686,36.48,25.18,8.75
1616689643914.816,43.77,25.71,9.1
1616689763607.612,39.98,25.93,9.32
1616689884661.001,41.19,23.7,8.36
1616690003726.914,44.95,25.42,9.14
1616690128306.882,39.65,24.63,6.54
1616690243817.821,43.7,24.94,9.15
1616690366922.147,46.99,19.08,8.79
1616690484007.218,40.32,26.26,8.99
1616690604354.983,43.26,24.89,8.24
1616690724737.277,38.4,24.7,8.98
1616690843796.876,38.14,22.89,8.57
1616690965344.381,39.0,24.76,8.63
1616691084535.319,39.63,23.49,9.82
1616691204037.181,44.52,22.05,9.29
1616691324284.164,42.98,21.1,8.59
1616691443988.053,43.86,23.37,8.96
1616691563806.855,44.1,22.99,8.7
1616691684138.038,41.38,21.72,8.85
1616691803775.336,42.61,22.77,8.99
1616691925428.664,38.63,22.14,8.23
1616692043969.094,45.7,22.15,9.04
1616692165988.314,38.51,20.6,7.43
1616692284431.07,40.83,21.92,8.79
1616692404702.95,38.98,22.1,8.28
1616692524949.905,43.08,22.89,8.24
1616692647729.771,38.8,22.9,5.13
1616692764005.304,46.61,23.82,9.49
1616692885415.96,34.63,24.31,7.06
1616693004349.57,44.59,23.32,8.97
1616693123857.277,43.73,21.07,9.21
1616693243922.566,34.69,24.02,9.07
1616693363962.336,44.15,21.6,8.58
1616693484723.13,34.39,20.36,8.8
1616693604083.382,32.58,21.27,9.82
1616693723863.486,42.81,23.1,9.06
1616693844569.398,40.78,23.27,9.0
1616693964010.082,42.09,21.35,9.55
